LAMMPS data file via write_data, version 30 Jul 2016, timestep = 0

1379 atoms
10 atom types

0.0000000000000000e+00 2.6114000000000001e+01 xlo xhi
0.0000000000000000e+00 4.5229999999999997e+01 ylo yhi
0.0000000000000000e+00 2.7667000000000002e+01 zlo zhi

Masses

1 16.04
2 12.011
3 12.011
4 12.011
5 12.011
6 1.008
7 24.305
8 15.999
9 15.999
10 15.999

Atoms # full

1 1 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 1.4893771000000001e+01 0 0 0
2 2 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 1.6211769999999998e+01 0 0 0
3 3 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 1.7528770000000002e+01 0 0 0
4 4 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 1.8846771000000000e+01 0 0 0
5 5 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 2.0163770000000000e+01 0 0 0
6 6 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 2.1481771000000002e+01 0 0 0
7 7 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 2.2798770000000001e+01 0 0 0
8 8 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 2.4116771000000000e+01 0 0 0
9 9 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 2.5433771000000000e+01 0 0 0
10 10 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 2.6751771000000005e+01 0 0 0
11 11 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 4.0177099999999999e-01 0 0 0
12 12 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 1.7187709999999998e+00 0 0 0
13 13 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 3.0367709999999999e+00 0 0 0
14 14 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 4.3537710000000001e+00 0 0 0
15 15 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 5.6717709999999997e+00 0 0 0
16 16 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 6.9887709999999990e+00 0 0 0
17 17 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 8.3067709999999995e+00 0 0 0
18 18 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 9.6237709999999996e+00 0 0 0
19 19 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 1.0941770999999999e+01 0 0 0
20 20 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 1.2258770999999999e+01 0 0 0
21 21 1 0.0000000000000000e+00 2.5669701000000000e+01 4.4916249000000001e+01 1.3576771000000001e+01 0 0 0
22 22 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 1.4893771000000001e+01 0 0 0
23 23 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 1.6211769999999998e+01 0 0 0
24 24 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 1.7528770000000002e+01 0 0 0
25 25 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 1.8846771000000000e+01 0 0 0
26 26 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 2.0163770000000000e+01 0 0 0
27 27 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 2.1481771000000002e+01 0 0 0
28 28 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 2.2798770000000001e+01 0 0 0
29 29 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 2.4116771000000000e+01 0 0 0
30 30 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 2.5433771000000000e+01 0 0 0
31 31 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 2.6751771000000005e+01 0 0 0
32 32 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 4.0177099999999999e-01 0 0 0
33 33 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 1.7187709999999998e+00 0 0 0
34 34 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 3.0367709999999999e+00 0 0 0
35 35 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 4.3537710000000001e+00 0 0 0
36 36 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 5.6717709999999997e+00 0 0 0
37 37 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 6.9887709999999990e+00 0 0 0
38 38 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 8.3067709999999995e+00 0 0 0
39 39 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 9.6237709999999996e+00 0 0 0
40 40 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 1.0941770999999999e+01 0 0 0
41 41 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 1.2258770999999999e+01 0 0 0
42 42 1 0.0000000000000000e+00 2.5669701000000000e+01 2.2300249999999998e+01 1.3576771000000001e+01 0 0 0
43 43 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 1.4893771000000001e+01 0 0 0
44 44 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 1.6211769999999998e+01 0 0 0
45 45 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 1.7528770000000002e+01 0 0 0
46 46 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 1.8846771000000000e+01 0 0 0
47 47 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 2.0163770000000000e+01 0 0 0
48 48 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 2.1481771000000002e+01 0 0 0
49 49 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 2.2798770000000001e+01 0 0 0
50 50 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 2.4116771000000000e+01 0 0 0
51 51 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 2.5433771000000000e+01 0 0 0
52 52 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 2.6751771000000005e+01 0 0 0
53 53 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 4.0177099999999999e-01 0 0 0
54 54 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 1.7187709999999998e+00 0 0 0
55 55 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 3.0367709999999999e+00 0 0 0
56 56 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 4.3537710000000001e+00 0 0 0
57 57 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 5.6717709999999997e+00 0 0 0
58 58 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 6.9887709999999990e+00 0 0 0
59 59 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 8.3067709999999995e+00 0 0 0
60 60 1 0.0000000000000000e+00 1.2611700000000001e+01 4.4916249000000001e+01 9.6237709999999996e+00 0 0 0
