LAMMPS data file via write_data, version 30 Jul 2016, timestep = 1000

1307 atoms
10 atom types

0.0000000000000000e+00 2.6114000000000001e+01 xlo xhi
0.0000000000000000e+00 4.5229999999999997e+01 ylo yhi
0.0000000000000000e+00 2.7667000000000002e+01 zlo zhi

Masses

1 16.04
2 12.011
3 12.011
4 12.011
5 12.011
6 1.008
7 24.305
8 15.999
9 15.999
10 15.999

Pair Coeffs # soft

1 20
2 20
3 20
4 20
5 20
6 20
7 20
8 20
9 20
10 20

Atoms # full

1 1 1 0.0000000000000000e+00 2.4715671890761939e+01 4.5116582466439183e+01 1.8164120175407703e+01 0 0 0
2 2 1 0.0000000000000000e+00 2.5004723357794820e+01 6.9560727318037563e-01 4.6144275580592525e-01 0 1 0
3 3 1 0.0000000000000000e+00 4.0319090525607509e-01 4.9723065413389489e-01 9.8421991618013074e+00 1 1 0
4 4 1 0.0000000000000000e+00 2.6060341176316996e+01 1.5761627224366727e+01 2.0511840797083902e+01 0 0 0
5 5 1 0.0000000000000000e+00 2.5625972303029737e+01 1.6059366651945883e+01 4.1779769826184182e-01 0 0 0
6 6 1 0.0000000000000000e+00 3.0890728527737860e-01 1.4948121334985844e+01 6.4813029749375977e+00 1 0 0
7 7 1 0.0000000000000000e+00 1.2632632450333491e+01 3.8806046155942653e+01 2.0336565965773865e+01 0 0 0
8 8 1 0.0000000000000000e+00 1.2567250554394283e+01 6.1524135829368909e+00 8.2527199475102930e-01 0 1 0
9 9 1 0.0000000000000000e+00 1.3173221050508356e+01 5.8072775476986349e+00 8.7606787646130631e+00 0 1 0
10 10 1 0.0000000000000000e+00 1.2852903224858483e+01 2.1045336952301618e+01 1.9190354091006128e+01 0 0 0
11 11 1 0.0000000000000000e+00 1.1955548355772002e+01 2.2710818561134460e+01 2.7148908670608321e+01 0 0 -1
12 12 7 1.5600000000000001e+00 4.8693000000000000e+00 7.6517499999999998e+00 2.2086231000000002e+01 0 0 0
13 12 7 1.5600000000000001e+00 1.7926299999999998e+01 3.0266748999999997e+01 2.2086231000000002e+01 0 0 0
14 12 7 1.5600000000000001e+00 3.7972999999999999e+00 6.1767499999999984e+00 1.9780231000000001e+01 0 0 0
15 12 7 1.5600000000000001e+00 1.6854299999999999e+01 2.8791750999999998e+01 1.9780231000000001e+01 0 0 0
16 12 7 1.5600000000000001e+00 3.0562999999999998e+00 7.8437499999999991e+00 2.4392230000000001e+01 0 0 0
17 12 7 1.5600000000000001e+00 1.6113301000000000e+01 3.0458750999999996e+01 2.4392230000000001e+01 0 0 0
18 12 7 1.5600000000000001e+00 7.2983000000000002e+00 1.4334750000000000e+01 2.0217231000000002e+01 0 0 0
19 12 7 1.5600000000000001e+00 2.0354299999999999e+01 3.6949750000000002e+01 2.0217231000000002e+01 0 0 0
20 12 7 1.5600000000000001e+00 8.3703000000000003e+00 1.5809750999999999e+01 2.2522231999999999e+01 0 0 0
21 12 7 1.5600000000000001e+00 2.1427299999999999e+01 3.8424748000000001e+01 2.2522231999999999e+01 0 0 0
22 12 7 1.5600000000000001e+00 9.1113000000000000e+00 1.4142749999999999e+01 1.7911231000000001e+01 0 0 0
23 12 7 1.5600000000000001e+00 2.2168301000000000e+01 3.6757748999999997e+01 1.7911231000000001e+01 0 0 0
24 12 7 1.5600000000000001e+00 8.3703000000000003e+00 3.0885750999999996e+01 2.0217231000000002e+01 0 0 0
25 12 7 1.5600000000000001e+00 2.1427299999999999e+01 8.2707500000000014e+00 2.0217231000000002e+01 0 0 0
26 12 7 1.5600000000000001e+00 9.1113000000000000e+00 2.9219749999999998e+01 2.2522231999999999e+01 0 0 0
27 12 7 1.5600000000000001e+00 2.2168301000000000e+01 6.6047499999999983e+00 2.2522231999999999e+01 0 0 0
28 12 7 1.5600000000000001e+00 3.7972999999999999e+00 2.1253750999999998e+01 2.4392230000000001e+01 0 0 0
29 12 7 1.5600000000000001e+00 1.6854299999999999e+01 4.3868749000000001e+01 2.4392230000000001e+01 0 0 0
30 12 7 1.5600000000000001e+00 8.3703000000000003e+00 7.3274999999999990e-01 1.7911231000000001e+01 0 0 0
31 12 7 1.5600000000000001e+00 2.1427299999999999e+01 2.3347750999999999e+01 1.7911231000000001e+01 0 0 0
32 12 7 1.5600000000000001e+00 4.8693000000000000e+00 3.7804748999999994e+01 2.4392230000000001e+01 0 0 0
33 12 7 1.5600000000000001e+00 1.7926299999999998e+01 1.5189750000000000e+01 2.4392230000000001e+01 0 0 0
34 12 7 1.5600000000000001e+00 7.2983000000000002e+00 4.4487747999999996e+01 2.2522231999999999e+01 0 0 0
35 12 7 1.5600000000000001e+00 2.0354299999999999e+01 2.1872750000000000e+01 2.2522231999999999e+01 0 0 0
36 12 7 1.5600000000000001e+00 9.1113000000000000e+00 4.4296749999999989e+01 2.0217231000000002e+01 0 0 0
37 12 7 1.5600000000000001e+00 2.2168301000000000e+01 2.1681749999999997e+01 2.0217231000000002e+01 0 0 0
38 12 7 1.5600000000000001e+00 3.0562999999999998e+00 3.7996750999999996e+01 1.9780231000000001e+01 0 0 0
39 12 7 1.5600000000000001e+00 1.6113301000000000e+01 1.5381749999999998e+01 1.9780231000000001e+01 0 0 0
40 12 7 1.5600000000000001e+00 3.7972999999999999e+00 3.6330750000000002e+01 2.2086231000000002e+01 0 0 0
41 12 7 1.5600000000000001e+00 1.6854299999999999e+01 1.3715750000000000e+01 2.2086231000000002e+01 0 0 0
42 12 7 1.5600000000000001e+00 4.8693000000000000e+00 2.2728748999999993e+01 1.9780231000000001e+01 0 0 0
43 12 7 1.5600000000000001e+00 1.7926299999999998e+01 1.1375000000000002e-01 1.9780231000000001e+01 0 0 0
44 12 7 1.5600000000000001e+00 3.0562999999999998e+00 2.2919748999999999e+01 2.2086231000000002e+01 0 0 0
45 12 7 1.5600000000000001e+00 1.6113301000000000e+01 3.0475000000000002e-01 2.2086231000000002e+01 0 0 0
46 12 7 1.5600000000000001e+00 7.2983000000000002e+00 2.9411749999999998e+01 1.7911231000000001e+01 0 0 0
47 12 7 1.5600000000000001e+00 2.0354299999999999e+01 6.7967499999999994e+00 1.7911231000000001e+01 0 0 0
48 12 2 9.0000000000000002e-01 5.2592999999999996e+00 8.8557500000000005e+00 1.9457231000000000e+01 0 0 0
49 12 2 9.0000000000000002e-01 1.8316299999999998e+01 3.1470749999999999e+01 1.9457231000000000e+01 0 0 0
50 12 3 -3.1400000000000000e-01 5.6532999999999998e+00 9.9327500000000004e+00 1.8517230000000001e+01 0 0 0
51 12 3 -3.1400000000000000e-01 1.8710300999999998e+01 3.2547750000000001e+01 1.8517230000000001e+01 0 0 0
52 12 5 -2.3400000000000001e-01 6.4873000000000003e+00 1.0943750000000000e+01 1.9012231000000000e+01 0 0 0
53 12 5 -2.3400000000000001e-01 1.9544300000000000e+01 3.3558751000000001e+01 1.9012231000000000e+01 0 0 0
54 12 6 1.8600000000000000e-01 6.8033000000000001e+00 1.0891750000000000e+01 2.0052230000000002e+01 0 0 0
55 12 6 1.8600000000000000e-01 1.9860299999999999e+01 3.3506748999999999e+01 2.0052230000000002e+01 0 0 0
56 12 9 -7.5200000000000000e-01 5.7042999999999999e+00 8.8257500000000011e+00 2.0647231999999999e+01 0 0 0
57 12 9 -7.5200000000000000e-01 1.8761298999999998e+01 3.1440749000000000e+01 2.0647231999999999e+01 0 0 0
58 12 8 -8.9900000000000002e-01 4.4363000000000001e+00 7.9547499999999989e+00 1.9029230999999999e+01 0 0 0
59 12 8 -8.9900000000000002e-01 1.7493299999999998e+01 3.0569750999999997e+01 1.9029230999999999e+01 0 0 0
60 12 10 -9.0300000000000002e-01 7.7382999999999988e+00 1.2942749999999998e+01 1.8812231000000001e+01 0 0 0
61 12 10 -9.0300000000000002e-01 2.0795299999999997e+01 3.5557752000000001e+01 1.8812231000000001e+01 0 0 0
62 12 8 -8.9900000000000002e-01 4.2763000000000000e+00 6.4007499999999995e+00 2.3640232000000001e+01 0 0 0
63 12 8 -8.9900000000000002e-01 1.7332300000000000e+01 2.9015749999999993e+01 2.3640232000000001e+01 0 0 0
64 12 8 -8.9900000000000002e-01 3.0103000000000000e+00 7.3167499999999990e+00 2.1335231000000000e+01 0 0 0
65 12 8 -8.9900000000000002e-01 1.6066299999999998e+01 2.9931749999999994e+01 2.1335231000000000e+01 0 0 0
66 12 10 -9.0300000000000002e-01 4.4292999999999996e+00 9.0437499999999993e+00 2.3490230000000000e+01 0 0 0
67 12 10 -9.0300000000000002e-01 1.7485299999999999e+01 3.1658749999999998e+01 2.3490230000000000e+01 0 0 0
68 12 10 -9.0300000000000002e-01 5.2233000000000001e+00 5.8627499999999984e+00 2.1185231999999999e+01 0 0 0
69 12 10 -9.0300000000000002e-01 1.8280300000000000e+01 2.8477750000000000e+01 2.1185231999999999e+01 0 0 0
70 12 4 4.5600000000000002e-01 5.2272999999999996e+00 9.9697500000000012e+00 2.4066230000000001e+01 0 0 0
71 12 4 4.5600000000000002e-01 1.8284299999999998e+01 3.2584747999999998e+01 2.4066230000000001e+01 0 0 0
72 12 2 9.0000000000000002e-01 6.9083000000000006e+00 1.3130749999999999e+01 2.2846231000000000e+01 0 0 0
73 12 2 9.0000000000000002e-01 1.9964299999999998e+01 3.5745750999999998e+01 2.2846231000000000e+01 0 0 0
